,subject,nll,bic,model,w_p,theta,phi,wd,beta
12,12,152.48720628831018,332.05491458764243,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.7914314014059385,0.7116368107608025,8.971597188685598e-07,42.188632153151836,2.352820363646669
