,subject,nll,bic,model,w_p,theta,phi,wd,beta
30,30,130.22436116812588,287.52922434727384,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.7708013980512246,0.892123401841237,6.378748264370418e-06,5.584318718654232,2.4902314162823664
