,subject,nll,bic,model,w_p,theta,phi,wd,beta
34,34,190.805647778251,408.6917975675241,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.5795493027120489,0.6160920415669586,1.4728170511610216e-05,6.817855491009969,0.7211935097952062
