,subject,nll,bic,model,w_p,theta,phi,wd,beta
6,6,679.1570619176816,1385.3946258463855,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.5395825056947163,0.9983931326797547,0.5647804432734128,5.294786377357482,9.841822384195702
