,subject,nll,bic,model,w_p,theta,phi,wd,beta
3,3,241.25909956928723,509.59870114959654,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.7954803612068599,0.9991051240427131,0.8632761263683493,18.29367159112729,4.15739139218232e-07
