,subject,nll,bic,model,w_p,theta,phi,wd,beta
31,31,483.5428147399159,994.1661314908539,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.9429308383566941,0.9994039578992322,0.994241044821581,1.0016389646558193,5.0523292925532335
