,subject,nll,bic,model,w_p,theta,phi,wd,beta
16,16,911.8235378257216,1850.7275776624654,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.5839616509137822,0.9861554823300746,0.799201257030542,23.266984399146455,6.939492187502619
