,subject,nll,bic,model,w_p,theta,phi,wd,beta
43,43,184.1086306598865,395.2977633307951,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.40796040355876684,0.012821260449160812,9.918292176110128e-06,34.83579142273897,0.956506561260662
