,subject,nll,bic,model,w_p,theta,phi,wd,beta
20,20,115.78363415379684,258.64777031861576,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.8026541572008641,0.8945469144644616,1.2177055405127035e-06,25.005711489326682,3.514583780933597
