,subject,nll,bic,model,w_p,eta,lam,beta
30,30,142.37433508556765,306.413071779953,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.769924269556356,1.0,0.8356019810367936,10.0
