,subject,nll,bic,model,w_p,eta,lam,beta
7,7,184.52999452195954,390.72439065273676,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.4733649306104171,0.9358837256577852,0.719165583147039,9.276732830797839
