,subject,nll,bic,model,w_p,eta,lam,beta
21,21,182.17672343875896,386.0178484863356,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.5600503217273829,0.7545760598646508,0.7104297453169441,7.719733640887081
