,subject,nll,bic,model,w_p,eta,lam,beta
22,22,215.10939103976258,451.88318368834285,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.8594133437916903,1.0,0.3545569611784491,7.8015604505935
