,subject,nll,bic,model,w_p,eta,lam,beta
12,12,173.30833132097771,368.2810642507731,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.7825867928997319,1.0,0.7492752795432548,10.0
