,subject,nll,bic,model,w_p,eta,lam,beta
1,1,160.98286042963116,343.63012246808,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.7013546465177037,0.7310858304510025,0.6019493822072235,10.0
