,subject,nll,bic,model,w_p,eta,lam,beta
10,10,174.59480568590058,370.85401298061885,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.9747061794781909,1.0,0.4349730335335819,10.0
