,subject,nll,bic,model,w_p,eta,lam,beta
35,35,201.1425954917812,423.9495925923801,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.8076252438160778,0.8109588728887395,0.5540815788848146,10.0
