,subject,nll,bic,model,w_p,eta,lam,beta
14,14,230.17014986184836,482.0047013325144,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.5580031315147231,1.0,0.6632409759432483,5.091085387684944
