,subject,nll,bic,model,w_p,eta,lam,beta
34,34,190.3313804171711,402.32716244315986,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.5983818486467046,0.9559180223945998,0.7063296186811603,6.522276370703314
