,subject,nll,bic,model,w_p,eta,lam,beta
42,42,239.04797137811238,499.76034436504244,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.5057342926124865,1.0,0.32355387900682786,6.067741839995212
