,subject,nll,bic,model,w_p,eta,lam,beta
27,27,177.5860454988313,376.8364926064803,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.8169019050447222,1.0,0.6835734835748227,10.0
