,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
12,12,177.21664674108007,392.34599629759106,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.28386604995178216,1.0,0.9460221533733728,0.0005560494032728819,38.39892458281863,0.16313749002345104,0.40632559009971536
