,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
13,13,191.17686723807142,420.26643729157377,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.7708858848302835,0.8362534709920985,0.043350602989430664,0.00015234872905115095,47.59766131163335,0.8757713600030167,0.6181927403934551
