,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
10,10,241.23798981907976,520.3886824535905,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.004508585434393293,0.7130082004321652,0.4617661064825348,0.001884212158808344,46.39703717521612,0.4835846387451131,0.00617894822724712
