,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
4,4,212.4081336873043,462.72897019003955,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.44419923926069665,0.9977249865979272,0.735286045201132,0.0006830030908924842,49.35042920354441,0.17425144193569372,0.06601862006522256
