,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
17,17,190.72223885063403,419.357180516699,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.3698876436780388,0.6868111130758714,0.8180000498655978,0.00014791378869674832,24.173986269767582,0.0589914015849064,0.32140292137255455
