,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
23,23,159.96955326298985,357.8518093414106,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,1.163726841518198,1.0,0.07768459389350606,3.644915288262907e-05,42.746621956005804,0.6802427270587998,0.3228115506180365
