,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
38,38,189.908789133161,417.73028108175293,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.7824935992953767,0.7228463148834564,0.24392559861651764,0.00011160358543191858,37.84004126520804,0.8649361992330639,0.2885941896633083
