,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
6,6,596.2639925698991,1230.4406879552291,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.8336154554840024,0.9993206150973506,0.7866279023461356,0.5401690778851556,14.536625028827679,0.6401387422075974,8.369284454977029
