,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
16,16,146.863892051506,331.64048691844295,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.7254077712690062,0.6918832094301774,0.25157964084789286,4.5486797906544443e-05,36.08978876243156,0.6166390791489548,0.3521902209555864
