,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
3,3,163.16504603122866,364.24279487788823,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.25538653089775426,0.2802960560302522,0.45453512142678704,9.366644879798762e-05,37.325545459541445,0.9273280369588116,4.152179695960011
