,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
19,19,206.50250215307898,450.9177071215889,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.5549669318583613,0.54352932782686,0.4425091305645539,0.0008306149855366427,45.793396323574456,0.06177453809104432,0.1592437066851475
