,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
37,37,247.18708995133713,532.2868827181052,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.3214109546459971,0.28922252007455396,0.5828808395581856,0.8427418995908492,32.61360915032015,0.6467277800287997,0.0
