,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
8,8,165.8852905514803,369.6832839183915,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.16393635307729973,1.0,0.39454893385452205,0.00039566198123344823,43.99636403638024,0.13092121600373866,0.7764000867634026
