,subject,nll,bic,model,alpha,gamma,eta,phi,wd,w_p,beta
27,27,162.68260289166054,363.277908598752,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.2449269447769219,1.0,0.4869281980917031,0.000774428907347829,41.33752069227703,0.11804840864163106,0.6238833202459333
