,subject,nll,bic,model,w_p,eta,theta,beta
21,21,156.26118520860265,334.186772026023,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.5529756835713514,0.8040248188880627,0.4553231996194426,0.67370256028886
