,subject,nll,bic,model,w_p,eta,theta,beta
34,34,190.7016013840721,403.06760437696187,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.5918680083503932,0.7493905756914472,0.5795043780564857,0.8141803545884375
