,subject,nll,bic,model,w_p,eta,theta,beta
31,31,65.74840960213423,153.16122081308615,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.977790721897982,1.0,0.6545568488432277,1.8689406653687282
