,subject,nll,bic,model,w_p,eta,theta,beta
27,27,147.6472009842,316.9588035772177,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.8118308205496403,1.0,0.7160482953007884,2.9477144146802425
