,subject,nll,bic,model,w_p,eta,theta,beta
4,4,205.89089768930097,433.4461969874196,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.6954734396610053,1.0,0.4527753889048547,0.5138397761796525
