,subject,nll,bic,model,w_p,eta,theta,beta
37,37,182.01614661104423,385.69669483090615,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.6320659128951461,1.0,0.5478935506811972,0.66415001502113
