,subject,nll,bic,model,w_p,eta,theta,beta
24,24,130.23681920309969,282.13804001501705,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.791370934256511,1.0,0.6677388012410758,2.0841461264654386
