,subject,nll,bic,model,w_p,eta,theta,beta
22,22,186.76060547891478,395.18561256664725,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.8238978561938747,1.0,0.5175488614082709,1.2683987095393163
