,subject,nll,bic,model,w_p,eta,theta,beta
8,8,165.27351446034828,352.21143052951425,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.8808787748277545,1.0,0.7435858029300068,1.3222330609813915
