,subject,nll,bic,model,w_p,eta,theta,beta
17,17,148.4731761007658,318.6107538103493,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.6874282577462467,1.0,0.5691710432729493,1.9086519570129632
