,subject,nll,bic,model,w_p,eta,theta,beta
3,3,176.4162316552929,374.4968649194035,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.6904523877225337,1.0,0.5028574626905863,1.4857190901163735
