,subject,nll,bic,model,w_p,eta,theta,beta
23,23,148.0080128044396,317.6804272176969,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.40811768805943544,0.8440359872170633,0.5488277126714047,1.5197067576284402
