,subject,nll,bic,model,w_p,eta,theta,beta
32,32,207.75249419952334,437.16939000786437,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.334225236442772,1.0,0.8086683042795199,0.45998309581519253
