,subject,nll,bic,model,w_p,eta,theta,beta
35,35,182.7987780405018,387.26195768982126,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.7984872603109445,0.6440707311454743,0.7131253469879582,1.395199207418369
