,subject,nll,bic,model,w_p,eta,theta,beta
0,0,205.91093007744936,433.4862617637164,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.5861799847723014,1.0,0.0,0.361072983501732
