,subject,nll,bic,model,w_p,eta,theta,beta
2,2,136.52706592261464,294.71853345404696,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.8808888865458216,1.0,0.7739534171029836,1.8637726244349941
