,subject,nll,bic,model,w_p,eta,theta,beta
5,5,184.80350264051935,391.2714068898564,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.8851937819735035,0.6266621002274603,0.5290232689634258,1.0026134611163378
