,subject,nll,bic,model,w_p,eta,theta,beta
39,39,170.52841616023613,362.72123392928995,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.3997443677655141,0.6764234046441487,0.7657807738558727,2.55207804747615
