,subject,nll,bic,model,w_p,eta,theta,beta
7,7,160.02611570109673,341.71663301101114,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.49417154816838377,0.7994577899649424,0.6878666775348397,1.45637815025849
