,subject,nll,bic,model,w_p,eta,theta,beta
36,36,136.0733554250506,293.8111124589189,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.8855575024986623,1.0,0.6528008210747959,2.2722008181530784
