,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
27,27,123.33429892905231,279.1652002713311,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.24256137953339477,1.0,1.0,0.905422717638731,0.9562918161907294,1.2077487616447575
