,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
5,5,91.54304169770826,215.58268580864305,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.1482613927108862,1.0,1.0,1.0,0.1404238471108032,1.4062898579462957
