,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
13,13,89.39348819751405,211.28357880825462,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.6998550996431367,1.0,0.6658843194401373,1.0,0.8766789730494831,0.2198145236535041
