,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
36,36,95.79687638225622,224.09035517773896,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.13215630343146303,1.0,1.0,1.0,0.9627524463404029,1.9010857467272164
