,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
6,6,125.33412172544728,283.16484586412105,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,2.011397030332193,1.0,0.8720508895241452,1.0,0.11607344715338233,0.006269872623324718
