,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
32,32,173.30718530274157,379.11097301870967,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,1.115484005077718,1.0,1.0,1.0,0.9882194286848247,0.034409365239015326
