,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
15,15,148.66835170414475,329.83330582151603,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.2483769568064865,1.0,1.0,1.0,0.5888535811055915,0.7406417890098841
