,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
1,1,129.29322228218413,291.0830469775948,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.4191950689450436,1.0,1.0,0.692769834159971,0.9445656675641624,0.3511279566490009
