,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
37,37,106.20779214530023,244.912186703827,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.24367484131033557,0.5935571041675323,0.9952806744740073,1.0,0.7641366913048574,0.7683980586284614
